order,id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,image_url,state,lat,long,posting_date
40055,7312375332,https://monterey.craigslist.org/ctd/d/monterey-2018-audi-a4-ultra-premium/7312375332.html,monterey bay,https://monterey.craigslist.org,24990,2018,audi,a4 ultra premium sedan 4d,good,,gas,21274,clean,other,WAUKMAF42JA064224,fwd,sedan,blue,https://images.craigslist.org/00c0c_4KWrZY7oDyz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-25T09:41:23-0700
40057,7312323150,https://monterey.craigslist.org/ctd/d/monterey-2018-gmc-sierra-1500-double/7312323150.html,monterey bay,https://monterey.craigslist.org,35590,2018,gmc,sierra 1500 double cab sle,good,,other,19458,clean,other,1GTV2MEH7JZ364418,4wd,pickup,black,https://images.craigslist.org/00606_4L9QeyKaRlZz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-25T08:01:28-0700
40058,7312323097,https://monterey.craigslist.org/ctd/d/monterey-2018-acura-mdx-sport-utility/7312323097.html,monterey bay,https://monterey.craigslist.org,29590,2018,acura,mdx sport utility 4d,good,6 cylinders,gas,28921,clean,other,5J8YD3H3XJL003612,fwd,other,,https://images.craigslist.org/01616_dHuBYYtkoE7z_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-25T08:01:22-0700
40071,7312175588,https://monterey.craigslist.org/cto/d/monterey-2010-pontiac-obo/7312175588.html,monterey bay,https://monterey.craigslist.org,4500,2010,pontiac,g6,good,,gas,128209,clean,automatic,1G2ZA5EB3A4124337,fwd,sedan,black,https://images.craigslist.org/00O0O_63gNDseA84hz_0ww0oo_600x450.jpg,ca,36.5802,-121.8443,2021-04-24T18:10:47-0700
40091,7311954714,https://monterey.craigslist.org/ctd/d/monterey-2017-toyota-tacoma-access-cab/7311954714.html,monterey bay,https://monterey.craigslist.org,31990,2017,toyota,tacoma access cab sr5,good,6 cylinders,gas,23401,clean,other,5TFSZ5AN3HX093881,4wd,pickup,white,https://images.craigslist.org/00Z0Z_lr2UMb26r87z_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-24T10:41:17-0700
40102,7311866035,https://monterey.craigslist.org/ctd/d/monterey-2017-ford-expedition-xlt-sport/7311866035.html,monterey bay,https://monterey.craigslist.org,29590,2017,ford,expedition xlt sport,good,6 cylinders,gas,70760,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,https://images.craigslist.org/00D0D_aqVh7XGmJcQz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-24T08:21:08-0700
40103,7311865967,https://monterey.craigslist.org/ctd/d/monterey-2018-toyota-tacoma-access-cab/7311865967.html,monterey bay,https://monterey.craigslist.org,33590,2018,toyota,tacoma access cab sr5,good,6 cylinders,gas,44416,clean,other,5TFSZ5AN5JX123324,4wd,pickup,,https://images.craigslist.org/00B0B_9rZJPLtLmXdz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-24T08:21:04-0700
40120,7311714421,https://monterey.craigslist.org/ctd/d/salinas-2007-honda-accord-sdn-4dr-i4-at/7311714421.html,monterey bay,https://monterey.craigslist.org,5895,2007,honda,accord sdn,excellent,4 cylinders,gas,152480,clean,automatic,1HGCM56877A023681,fwd,sedan,blue,https://images.craigslist.org/00h0h_iuloLPcQ2DNz_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-23T20:00:21-0700
40123,7311662308,https://monterey.craigslist.org/ctd/d/salinas-2010-nissan-rogue-fwd-4dr/7311662308.html,monterey bay,https://monterey.craigslist.org,6995,2010,nissan,rogue,excellent,4 cylinders,gas,123230,clean,automatic,JN8AS5MT5AW505468,fwd,SUV,white,https://images.craigslist.org/00E0E_cOZ8idlRe7Az_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-23T17:16:01-0700
40124,7311662188,https://monterey.craigslist.org/ctd/d/salinas-2008-honda-civic-sdn-4dr-auto-lx/7311662188.html,monterey bay,https://monterey.craigslist.org,6795,2008,honda,civic sdn,excellent,4 cylinders,gas,88450,clean,automatic,2HGFA16548H339112,fwd,sedan,,https://images.craigslist.org/00j0j_OaTi0oCcdsz_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-23T17:15:43-0700
40125,7311662064,https://monterey.craigslist.org/ctd/d/salinas-2010-chevrolet-equinox-fwd-4dr/7311662064.html,monterey bay,https://monterey.craigslist.org,6995,2010,chevrolet,equinox,excellent,4 cylinders,gas,150981,clean,automatic,2CNALDEW4A6250765,fwd,SUV,,https://images.craigslist.org/00h0h_8020n4xXkbTz_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-23T17:15:24-0700
40132,7311576797,https://monterey.craigslist.org/ctd/d/salinas-2017-buick-enclave-leather-suv/7311576797.html,monterey bay,https://monterey.craigslist.org,27900,2017,buick,enclave leather,good,6 cylinders,gas,73327,clean,other,5GAKRBKD7HJ239837,fwd,other,white,https://images.craigslist.org/00E0E_e0iat3LqmQuz_0ak07K_600x450.jpg,ca,36.678723,-121.645155,2021-04-23T14:10:39-0700
40133,7311571302,https://monterey.craigslist.org/ctd/d/salinas-2019-jeep-wrangler-unlimited/7311571302.html,monterey bay,https://monterey.craigslist.org,43900,2019,jeep,wrangler unlimited sport s,good,4 cylinders,electric,26843,clean,other,1C4HJXDN8KW682947,4wd,other,,https://images.craigslist.org/00D0D_7cG0QmbpAZZz_0ak07K_600x450.jpg,ca,36.678723,-121.645155,2021-04-23T14:00:49-0700
40135,7311551322,https://monterey.craigslist.org/cto/d/marina-2006-honda-odyssey-exl/7311551322.html,monterey bay,https://monterey.craigslist.org,5750,2006,honda,odyssey,good,6 cylinders,gas,106400,clean,automatic,5FNRL38746B127006,fwd,van,grey,https://images.craigslist.org/00z0z_jEh3azoa6EHz_0CI0t2_600x450.jpg,ca,36.6849,-121.7934,2021-04-23T13:26:05-0700
40137,7311548129,https://monterey.craigslist.org/ctd/d/monterey-2018-jeep-wrangler-unlimited/7311548129.html,monterey bay,https://monterey.craigslist.org,34990,2018,jeep,wrangler unlimited all new,good,,other,13992,clean,other,1C4HJXDG1JW171810,4wd,other,,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-23T13:20:48-0700
40142,7311513543,https://monterey.craigslist.org/cto/d/monterey-subaru-forester-salvage-title/7311513543.html,monterey bay,https://monterey.craigslist.org,2500,2006,subaru,forester,good,4 cylinders,gas,185000,rebuilt,automatic,JF1SG65656H721886,4wd,SUV,green,https://images.craigslist.org/00M0M_1S8o3JSrS8oz_0CI0t2_600x450.jpg,ca,36.6023,-121.852037,2021-04-23T12:22:05-0700
40145,7311500069,https://monterey.craigslist.org/ctd/d/salinas-2013-dodge-dart-4dr-sdn-sxt/7311500069.html,monterey bay,https://monterey.craigslist.org,5995,2013,dodge,dart,good,4 cylinders,gas,139032,clean,automatic,1C3CDFBA4DD301531,fwd,sedan,blue,https://images.craigslist.org/00q0q_av0FiFGdIAhz_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-23T12:00:29-0700
40146,7311499901,https://monterey.craigslist.org/ctd/d/salinas-2008-honda-accord-sdn-4dr-i4/7311499901.html,monterey bay,https://monterey.craigslist.org,5395,2008,honda,accord sdn,good,4 cylinders,gas,226684,clean,automatic,1HGCP267X8A157454,fwd,sedan,grey,https://images.craigslist.org/00S0S_6hOE80iSzICz_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-23T12:00:14-0700
40148,7311488017,https://monterey.craigslist.org/ctd/d/monterey-2013-chevy-chevrolet-corvette/7311488017.html,monterey bay,https://monterey.craigslist.org,38990,2013,chevrolet,corvette grand sport,good,8 cylinders,gas,51525,clean,other,1G1YW3DW6D5106133,rwd,other,red,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-23T11:41:00-0700
40150,7311483797,https://monterey.craigslist.org/ctd/d/watsonville-2018-mini-special-editions/7311483797.html,monterey bay,https://monterey.craigslist.org,17500,2018,mini,special editions,excellent,3 cylinders,gas,23722,clean,automatic,WMWXP5C52J2G63431,fwd,hatchback,black,https://images.craigslist.org/00w0w_k768hkkIgWMz_0hk0co_600x450.jpg,ca,36.919498,-121.767998,2021-04-23T11:34:30-0700
40151,7311475130,https://monterey.craigslist.org/ctd/d/monterey-2020-jeep-wrangler-sport-suv/7311475130.html,monterey bay,https://monterey.craigslist.org,34990,2020,jeep,wrangler sport suv 2d,good,6 cylinders,gas,3181,clean,other,1C4GJXAG5LW175801,4wd,other,,https://images.craigslist.org/00f0f_d8xhIBVcevpz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-23T11:21:01-0700
40153,7311442384,https://monterey.craigslist.org/ctd/d/monterey-2020-mazda-mx5-miata-grand/7311442384.html,monterey bay,https://monterey.craigslist.org,31990,2020,mazda,mx-5 miata grand touring,good,,gas,2408,clean,other,JM1NDAD73L0412540,rwd,other,white,https://images.craigslist.org/00n0n_gyBDVHKRSXmz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-23T10:30:58-0700
40167,7311338883,https://monterey.craigslist.org/ctd/d/monterey-2016-chevy-chevrolet-camaro-lt/7311338883.html,monterey bay,https://monterey.craigslist.org,22590,2016,chevrolet,camaro lt coupe 2d,good,,gas,40723,clean,other,1G1FB1RX3G0179244,rwd,coupe,silver,https://images.craigslist.org/00B0B_fx0XdTj9cZUz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-23T07:50:40-0700
40175,7311273195,https://monterey.craigslist.org/ctd/d/monterey-2012-mercedes-benz-class-63/7311273195.html,monterey bay,https://monterey.craigslist.org,33990,2012,mercedes-benz,e-class e 63 amg,good,8 cylinders,gas,88107,clean,automatic,WDDHF7EB7CA570344,rwd,sedan,white,https://images.craigslist.org/00303_3wyqIoIZtLYz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-23T05:34:22-0700
40180,7311161269,https://monterey.craigslist.org/ctd/d/salinas-2005-kia-sorento-4dr-auto-lx-4wd/7311161269.html,monterey bay,https://monterey.craigslist.org,4995,2005,kia,sorento,excellent,6 cylinders,gas,133765,clean,automatic,KNDJC733055417493,4wd,SUV,,https://images.craigslist.org/00O0O_3n2x7cTYM8cz_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-22T18:00:13-0700
40191,7311032313,https://monterey.craigslist.org/ctd/d/monterey-2015-honda-civic-lx-sedan-4d/7311032313.html,monterey bay,https://monterey.craigslist.org,15990,2015,honda,civic lx sedan 4d,good,,gas,17649,clean,other,19XFB2F52FE273914,fwd,sedan,silver,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T13:20:42-0700
40192,7311027095,https://monterey.craigslist.org/ctd/d/monterey-2018-vw-volkswagen-tiguan-20t/7311027095.html,monterey bay,https://monterey.craigslist.org,22990,2018,volkswagen,tiguan 2.0t se sport,good,,gas,14566,clean,other,3VV3B7AX6JM141389,fwd,other,orange,https://images.craigslist.org/00v0v_9AejgWRpQHQz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T13:11:22-0700
40193,7311027029,https://monterey.craigslist.org/ctd/d/monterey-2017-chrysler-sedan-4d-sedan/7311027029.html,monterey bay,https://monterey.craigslist.org,20990,2017,chrysler,300 300c sedan 4d,good,6 cylinders,gas,50964,clean,other,2C3CCAEG1HH586610,rwd,sedan,silver,https://images.craigslist.org/00o0o_dCQdcV63Xhoz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T13:11:17-0700
40194,7311009285,https://monterey.craigslist.org/ctd/d/monterey-2017-honda-civic-ex-sedan-4d/7311009285.html,monterey bay,https://monterey.craigslist.org,19590,2017,honda,civic ex sedan 4d,good,,gas,22235,clean,other,2HGFC2F73HH547497,fwd,sedan,blue,https://images.craigslist.org/01717_cTLabmn1g3mz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T12:40:33-0700
40196,7310991889,https://monterey.craigslist.org/ctd/d/monterey-2018-vw-volkswagen-tiguan-20t/7310991889.html,monterey bay,https://monterey.craigslist.org,21990,2018,volkswagen,tiguan 2.0t s sport,good,,gas,7233,clean,other,3VV1B7AX7JM125953,fwd,other,green,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T12:10:50-0700
40198,7310985437,https://monterey.craigslist.org/ctd/d/salinas-2014-nissan-versa-4dr-sdn-cvt/7310985437.html,monterey bay,https://monterey.craigslist.org,5595,2014,nissan,versa,excellent,4 cylinders,gas,175901,clean,automatic,3N1CN7AP2EL834805,fwd,sedan,,https://images.craigslist.org/00W0W_iCQKDF9bp6rz_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-22T12:00:31-0700
40199,7310985303,https://monterey.craigslist.org/ctd/d/salinas-2005-kia-sorento-4dr-lx-auto/7310985303.html,monterey bay,https://monterey.craigslist.org,3595,2005,kia,sorento,excellent,6 cylinders,gas,182340,clean,automatic,KNDJD733155384971,rwd,SUV,black,https://images.craigslist.org/00K0K_k68TOyCOzmAz_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-22T12:00:20-0700
40200,7310974007,https://monterey.craigslist.org/ctd/d/monterey-2017-ford-cmax-hybrid-se-wagon/7310974007.html,monterey bay,https://monterey.craigslist.org,14990,2017,ford,c-max hybrid se wagon 4d,good,,other,46101,clean,automatic,1FADP5AU8HL116025,fwd,wagon,black,https://images.craigslist.org/00T0T_2cJ0NpR8BBjz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T11:40:49-0700
40201,7310954130,https://monterey.craigslist.org/ctd/d/watsonville-2019-chevrolet-cruze-fwd-4d/7310954130.html,monterey bay,https://monterey.craigslist.org,13950,2019,chevrolet,cruze,excellent,4 cylinders,gas,59697,clean,automatic,1G1BE5SM4K7141373,fwd,sedan,black,https://images.craigslist.org/00d0d_504NzIwPYvCz_0hk0co_600x450.jpg,ca,36.919498,-121.767998,2021-04-22T11:08:37-0700
40202,7310949426,https://monterey.craigslist.org/ctd/d/monterey-2018-mitsubishi-outlander-phev/7310949426.html,monterey bay,https://monterey.craigslist.org,23590,2018,mitsubishi,outlander phev gt,good,,other,48933,clean,other,JA4J24A58JZ011951,4wd,other,white,https://images.craigslist.org/01515_hcgm1iLCQ7Yz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T11:01:01-0700
40205,7310866087,https://monterey.craigslist.org/ctd/d/monterey-2016-bmw-series-535i-sedan-4d/7310866087.html,monterey bay,https://monterey.craigslist.org,26590,2016,bmw,5 series 535i sedan 4d,good,,gas,38979,clean,other,WBA5B1C54GG552869,rwd,sedan,blue,https://images.craigslist.org/00X0X_j5BQPFzixQOz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T08:51:04-0700
40206,7310866064,https://monterey.craigslist.org/ctd/d/monterey-2019-chrysler-touring-sedan-4d/7310866064.html,monterey bay,https://monterey.craigslist.org,21590,2019,chrysler,300 touring l sedan 4d,good,,other,43747,clean,other,2C3CCAAG4KH634307,rwd,sedan,black,https://images.craigslist.org/00X0X_f1JIUfNDPWUz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T08:51:02-0700
40217,7310824372,https://monterey.craigslist.org/ctd/d/monterey-2017-jag-jaguar-xf-xf-20d/7310824372.html,monterey bay,https://monterey.craigslist.org,23990,2017,jaguar,xf 20d premium sedan 4d,good,,other,33242,clean,automatic,SAJBD4BN2HCY32416,rwd,sedan,black,https://images.craigslist.org/00n0n_3kxEXrkBi7cz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-22T07:41:07-0700
40231,7310599490,https://monterey.craigslist.org/ctd/d/salinas-2011-ford-explorer-base-suv/7310599490.html,monterey bay,https://monterey.craigslist.org,14995,2011,ford,explorer base,good,6 cylinders,gas,77597,clean,automatic,1FMHK7B85BGA85822,fwd,other,silver,https://images.craigslist.org/00Y0Y_hN3aSKVzHeVz_0ak07K_600x450.jpg,ca,36.683288,-121.652752,2021-04-21T15:40:17-0700
40235,7310549265,https://monterey.craigslist.org/ctd/d/salinas-2015-chevy-chevrolet-silverado/7310549265.html,monterey bay,https://monterey.craigslist.org,25900,2015,chevrolet,silverado 1500 lt,good,8 cylinders,gas,112304,clean,other,1GCRCREC6FZ371044,rwd,pickup,,https://images.craigslist.org/00101_5LjBRat5MHiz_0ak07K_600x450.jpg,ca,36.678723,-121.645155,2021-04-21T14:00:55-0700
40236,7310549177,https://monterey.craigslist.org/ctd/d/salinas-2018-chevy-chevrolet-silverado/7310549177.html,monterey bay,https://monterey.craigslist.org,37900,2018,chevrolet,silverado 1500,good,6 cylinders,other,84480,clean,other,3GCUKNEH5JG359512,4wd,pickup,silver,https://images.craigslist.org/00s0s_lJ85hy71eRxz_0ak07K_600x450.jpg,ca,36.678723,-121.645155,2021-04-21T14:00:48-0700
40237,7310549356,https://monterey.craigslist.org/ctd/d/salinas-2020-nissan-altima-25s-sedan/7310549356.html,monterey bay,https://monterey.craigslist.org,26900,2020,nissan,altima 2.5s,good,4 cylinders,gas,17162,clean,other,1N4BL4BV7LC232202,fwd,sedan,black,https://images.craigslist.org/00Y0Y_jWIyl9QWcfEz_0ak07K_600x450.jpg,ca,36.678723,-121.645155,2021-04-21T14:01:04-0700
40238,7310549161,https://monterey.craigslist.org/ctd/d/salinas-2018-honda-accord-sedan-lx-15t/7310549161.html,monterey bay,https://monterey.craigslist.org,24900,2018,honda,accord sedan lx 1.5t,good,4 cylinders,gas,29501,clean,other,1HGCV1F11JA241308,fwd,sedan,black,https://images.craigslist.org/00p0p_eU41tck00tHz_0ak07K_600x450.jpg,ca,36.678723,-121.645155,2021-04-21T14:00:46-0700
40239,7310526706,https://monterey.craigslist.org/ctd/d/monterey-2014-lexus-is-is-250c/7310526706.html,monterey bay,https://monterey.craigslist.org,30590,2014,lexus,is 250c convertible 2d,good,6 cylinders,gas,21334,clean,other,JTHFF2C25E2530847,rwd,other,white,https://images.craigslist.org/00808_6aEvl4S2qbBz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-21T13:20:47-0700
40240,7310521051,https://monterey.craigslist.org/ctd/d/monterey-2018-lincoln-continental/7310521051.html,monterey bay,https://monterey.craigslist.org,31990,2018,lincoln,continental select sedan,good,6 cylinders,gas,16886,clean,other,1LN6L9SK5J5609329,fwd,sedan,,https://images.craigslist.org/00c0c_GX4cisCv0Az_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-21T13:10:49-0700
40245,7310503292,https://monterey.craigslist.org/ctd/d/monterey-2018-acura-rdx-technology-and/7310503292.html,monterey bay,https://monterey.craigslist.org,26990,2018,acura,rdx technology and,good,6 cylinders,gas,30386,clean,other,5J8TB3H59JL009998,fwd,other,silver,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-21T12:40:40-0700
40246,7310485079,https://monterey.craigslist.org/ctd/d/salinas-2013-kia-soul-5dr-wgn-man/7310485079.html,monterey bay,https://monterey.craigslist.org,5995,2013,kia,soul,excellent,4 cylinders,gas,120543,clean,manual,KNDJT2A6XD7552838,fwd,sedan,green,https://images.craigslist.org/00h0h_aqCUwbHysgbz_09G07g_600x450.jpg,ca,36.678966,-121.647459,2021-04-21T12:11:04-0700
40251,7310441005,https://monterey.craigslist.org/ctd/d/monterey-2017-lincoln-continental/7310441005.html,monterey bay,https://monterey.craigslist.org,30590,2017,lincoln,continental select sedan,good,6 cylinders,gas,15982,clean,other,1LN6L9SK5H5609325,fwd,sedan,white,https://images.craigslist.org/00b0b_5WZaPoilIr4z_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-21T11:00:42-0700
40253,7310422171,https://monterey.craigslist.org/ctd/d/monterey-2018-acura-rdx-technology-and/7310422171.html,monterey bay,https://monterey.craigslist.org,28590,2018,acura,rdx technology and,good,6 cylinders,gas,22703,clean,other,5J8TB3H58JL012150,fwd,other,blue,https://images.craigslist.org/00h0h_9Y64M4pytWUz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-21T10:30:41-0700
40262,7310338464,https://monterey.craigslist.org/ctd/d/monterey-2014-lexus-is-is-350-sedan-4d/7310338464.html,monterey bay,https://monterey.craigslist.org,25990,2014,lexus,is 350 sedan 4d,good,6 cylinders,gas,45532,clean,other,JTHBE1D24E5006114,rwd,sedan,,https://images.craigslist.org/01616_gBAhqaDEnjaz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-21T08:20:50-0700
40275,7310249841,https://monterey.craigslist.org/ctd/d/monterey-2014-lexus-is-is-350-sedan-4d/7310249841.html,monterey bay,https://monterey.craigslist.org,26590,2014,lexus,is 350 sedan 4d,good,6 cylinders,gas,45318,clean,other,JTHBE1D22E5013305,rwd,sedan,silver,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,ca,36.6,-121.88,2021-04-21T05:17:34-0700
40283,7310082144,https://monterey.craigslist.org/ctd/d/salinas-2017-honda-civic-sedan-lx-sedan/7310082144.html,monterey bay,https://monterey.craigslist.org,16995,2017,honda,civic sedan lx,good,4 cylinders,gas,41179,clean,other,2HGFC2F52HH557663,fwd,sedan,black,https://images.craigslist.org/01414_1c9csq4gUkXz_0ak07K_600x450.jpg,ca,36.683288,-121.652752,2021-04-20T15:40:19-0700
40284,7310082160,https://monterey.craigslist.org/ctd/d/salinas-2015-chevy-chevrolet-camaro-lt/7310082160.html,monterey bay,https://monterey.craigslist.org,16995,2015,chevrolet,camaro lt,good,6 cylinders,gas,95644,clean,automatic,2G1FD1E34F9181683,rwd,coupe,black,https://images.craigslist.org/00L0L_hFhaoy1kkDwz_0ak07K_600x450.jpg,ca,36.683288,-121.652752,2021-04-20T15:40:19-0700
40285,7310038858,https://monterey.craigslist.org/ctd/d/salinas-2014-chevy-chevrolet-malibu-ls/7310038858.html,monterey bay,https://monterey.craigslist.org,11900,2014,chevrolet,malibu ls,good,4 cylinders,gas,116028,clean,other,1G11A5SLXEF277287,fwd,sedan,white,https://images.craigslist.org/00L0L_k59cbZRLCgSz_0ak07K_600x450.jpg,ca,36.678723,-121.645155,2021-04-20T14:10:53-0700
40286,7310038762,https://monterey.craigslist.org/ctd/d/salinas-2018-honda-hrv-lx-suv-lunar/7310038762.html,monterey bay,https://monterey.craigslist.org,18900,2018,honda,hr-v lx,good,4 cylinders,gas,50370,clean,other,3CZRU5H35JG701745,fwd,other,silver,https://images.craigslist.org/00q0q_dJ2BDgeYz1dz_0ak07K_600x450.jpg,ca,36.678723,-121.645155,2021-04-20T14:10:45-0700
